docNo,customer,date,total,discount,lineNo,product,qty,price,lineAmt
SI-117,C-237,2015/5/25,72373.29,39,13,P-8099,96,0.06,5.76
SI-117,C-237,2015/5/25,72373.29,39,14,P-6936,155,556.30,86226.50
SI-638,C-797,2015/8/27,25098.99,22,1,P-9601,96,19.09,1832.64
SI-638,C-797,2015/8/27,25098.99,22,2,P-4000,145,0.18,26.10
SI-638,C-797,2015/8/27,25098.99,22,3,P-7964,211,4.33,913.63
SI-638,C-797,2015/8/27,25098.99,22,4,P-2673,78,376.83,29392.74
SI-638,C-797,2015/8/27,25098.99,22,5,P-5327,188,0.03,5.64
SI-638,C-797,2015/8/27,25098.99,22,6,P-3698,6,1.24,7.44
SI-147,C-000,2015/4/22,21024.65,44,1,P-0770,66,31.69,2091.54
SI-147,C-000,2015/4/22,21024.65,44,2,P-7568,216,0.42,90.72
SI-147,C-000,2015/4/22,21024.65,44,3,P-8265,66,84.56,5580.96
SI-147,C-000,2015/4/22,21024.65,44,4,P-4957,167,70.47,11768.49
SI-147,C-000,2015/4/22,21024.65,44,5,P-7480,78,39.28,3063.84
SI-147,C-000,2015/4/22,21024.65,44,6,P-4651,102,93.44,9530.88
SI-147,C-000,2015/4/22,21024.65,44,7,P-4590,14,386.97,5417.58
SI-337,C-013,2016/12/7,49033.57,31,1,P-7964,78,4.33,337.74
SI-337,C-013,2016/12/7,49033.57,31,2,P-7480,174,39.28,6834.72
SI-337,C-013,2016/12/7,49033.57,31,3,P-0640,93,37.25,3464.25
SI-337,C-013,2016/12/7,49033.57,31,4,P-7884,201,3.71,745.71
SI-337,C-013,2016/12/7,49033.57,31,5,P-1461,187,75.83,14180.21
SI-337,C-013,2016/12/7,49033.57,31,6,P-8866,135,324.27,43776.45
SI-337,C-013,2016/12/7,49033.57,31,7,P-4291,81,0.42,34.02
SI-337,C-013,2016/12/7,49033.57,31,8,P-6533,77,0.22,16.94
SI-337,C-013,2016/12/7,49033.57,31,9,P-5027,158,1.18,186.44
SI-337,C-013,2016/12/7,49033.57,31,10,P-7621,98,15.17,1486.66
SI-529,C-207,2015/4/24,46878.78,7,1,P-7510,87,502.13,43685.31
SI-529,C-207,2015/4/24,46878.78,7,2,P-3165,86,5.33,458.38
SI-529,C-207,2015/4/24,46878.78,7,3,P-7964,171,4.33,740.43
SI-529,C-207,2015/4/24,46878.78,7,4,P-0770,150,31.69,4753.50
SI-529,C-207,2015/4/24,46878.78,7,5,P-3397,141,4.17,587.97
SI-529,C-207,2015/4/24,46878.78,7,6,P-9271,23,7.90,181.70
SI-928,C-351,2014/6/20,1835.68,29,1,P-8099,98,0.06,5.88
SI-928,C-351,2014/6/20,1835.68,29,2,P-1198,10,0.71,7.10
SI-928,C-351,2014/6/20,1835.68,29,3,P-7431,86,1.09,93.74
SI-928,C-351,2014/6/20,1835.68,29,4,P-2090,168,9.61,1614.48
SI-928,C-351,2014/6/20,1835.68,29,5,P-8213,50,0.39,19.50
SI-928,C-351,2014/6/20,1835.68,29,6,P-8160,196,4.31,844.76
SI-752,C-398,2015/2/16,6798.41,30,1,P-0640,151,37.25,5624.75
SI-752,C-398,2015/2/16,6798.41,30,2,P-4957,58,70.47,4087.26
SI-436,C-504,2014/10/22,1502.57,36,1,P-0770,58,31.69,1838.02
SI-436,C-504,2014/10/22,1502.57,36,2,P-6098,22,23.17,509.74
SI-662,C-396,2014/6/10,2803.38,9,1,P-2313,122,2.59,315.98
SI-662,C-396,2014/6/10,2803.38,9,2,P-7964,90,4.33,389.70
SI-662,C-396,2014/6/10,2803.38,9,3,P-0596,99,5.79,573.21
SI-662,C-396,2014/6/10,2803.38,9,4,P-3397,91,4.17,379.47
SI-662,C-396,2014/6/10,2803.38,9,5,P-2090,148,9.61,1422.28
SI-478,C-398,2015/12/18,79643.51,4,1,P-2822,57,60.97,3475.29
SI-478,C-398,2015/12/18,79643.51,4,2,P-6936,140,556.30,77882.00
SI-478,C-398,2015/12/18,79643.51,4,3,P-2668,179,0.78,139.62
SI-478,C-398,2015/12/18,79643.51,4,4,P-0770,36,31.69,1140.84
SI-478,C-398,2015/12/18,79643.51,4,5,P-0596,56,5.79,324.24
SI-567,C-013,2014/1/6,457.89,17,1,P-8160,128,4.31,551.68
SI-927,C-013,2014/11/17,8281.57,41,1,P-4957,72,70.47,5073.84
SI-927,C-013,2014/11/17,8281.57,41,2,P-7369,139,64.48,8962.72
SI-983,C-207,2014/9/12,145.91,28,1,P-0596,35,5.79,202.65
SI-631,C-027,2015/9/7,68562.97,41,1,P-7964,205,4.33,887.65
SI-631,C-027,2015/9/7,68562.97,41,2,P-7758,61,9.90,603.90
SI-631,C-027,2015/9/7,68562.97,41,3,P-7533,107,944.39,101049.73
SI-631,C-027,2015/9/7,68562.97,41,4,P-3257,211,0.58,122.38
SI-631,C-027,2015/9/7,68562.97,41,5,P-5489,195,4.04,787.80
SI-631,C-027,2015/9/7,68562.97,41,6,P-0311,28,57.00,1596.00
SI-631,C-027,2015/9/7,68562.97,41,7,P-8676,133,9.17,1219.61
SI-631,C-027,2015/9/7,68562.97,41,8,P-6098,101,23.17,2340.17
SI-631,C-027,2015/9/7,68562.97,41,9,P-9366,68,0.58,39.44
SI-631,C-027,2015/9/7,68562.97,41,10,P-0640,203,37.25,7561.75
SI-868,C-351,2014/2/4,73445.02,40,1,P-3501,91,4.57,415.87
SI-868,C-351,2014/2/4,73445.02,40,2,P-1198,188,0.71,133.48
SI-868,C-351,2014/2/4,73445.02,40,3,P-0311,85,57.00,4845.00
SI-868,C-351,2014/2/4,73445.02,40,4,P-2549,40,99.72,3988.80
SI-868,C-351,2014/2/4,73445.02,40,5,P-2154,106,15.62,1655.72
SI-868,C-351,2014/2/4,73445.02,40,6,P-1434,126,0.90,113.40
SI-868,C-351,2014/2/4,73445.02,40,7,P-2673,172,376.83,64814.76
SI-868,C-351,2014/2/4,73445.02,40,8,P-8206,105,31.03,3258.15
SI-868,C-351,2014/2/4,73445.02,40,9,P-7510,86,502.13,43183.18
SI-569,C-785,2016/6/14,211477.98,27,1,P-6278,53,0.07,3.71
SI-569,C-785,2016/6/14,211477.98,27,2,P-8206,80,31.03,2482.40
SI-569,C-785,2016/6/14,211477.98,27,3,P-7964,84,4.33,363.72
SI-569,C-785,2016/6/14,211477.98,27,4,P-3501,169,4.57,772.33
SI-569,C-785,2016/6/14,211477.98,27,5,P-3365,25,81.51,2037.75
SI-569,C-785,2016/6/14,211477.98,27,6,P-5027,56,1.18,66.08
SI-569,C-785,2016/6/14,211477.98,27,7,P-0674,151,932.30,140777.30
SI-569,C-785,2016/6/14,211477.98,27,8,P-9828,88,34.81,3063.28
SI-569,C-785,2016/6/14,211477.98,27,9,P-7510,116,502.13,58247.08
SI-569,C-785,2016/6/14,211477.98,27,10,P-4590,208,386.97,80489.76
SI-569,C-785,2016/6/14,211477.98,27,11,P-8173,197,6.02,1185.94
SI-569,C-785,2016/6/14,211477.98,27,12,P-5911,107,1.93,206.51
SI-614,C-849,2015/1/21,9165.57,35,1,P-9889,127,92.19,11708.13
SI-614,C-849,2015/1/21,9165.57,35,2,P-8173,3,6.02,18.06
SI-614,C-849,2015/1/21,9165.57,35,3,P-4542,44,53.97,2374.68
SI-387,C-237,2014/3/12,82936.31,44,1,P-3237,132,855.00,112860.00
SI-387,C-237,2014/3/12,82936.31,44,2,P-0770,183,31.69,5799.27
SI-387,C-237,2014/3/12,82936.31,44,3,P-3303,151,0.46,69.46
SI-387,C-237,2014/3/12,82936.31,44,4,P-0311,159,57.00,9063.00
SI-387,C-237,2014/3/12,82936.31,44,5,P-3365,217,81.51,17687.67
SI-387,C-237,2014/3/12,82936.31,44,6,P-2763,44,7.54,331.76
SI-387,C-237,2014/3/12,82936.31,44,7,P-3257,63,0.58,36.54
SI-387,C-237,2014/3/12,82936.31,44,8,P-8173,69,6.02,415.38
SI-387,C-237,2014/3/12,82936.31,44,9,P-3501,126,4.57,575.82
SI-387,C-237,2014/3/12,82936.31,44,10,P-4000,78,0.18,14.04
SI-387,C-237,2014/3/12,82936.31,44,11,P-3165,106,5.33,564.98
SI-387,C-237,2014/3/12,82936.31,44,12,P-7884,184,3.71,682.64
SI-289,C-398,2014/5/7,50727.99,45,1,P-8645,67,3.58,239.86
SI-289,C-398,2014/5/7,50727.99,45,2,P-9452,147,3.26,479.22
SI-289,C-398,2014/5/7,50727.99,45,3,P-6936,145,556.30,80663.50
SI-289,C-398,2014/5/7,50727.99,45,4,P-2397,13,328.68,4272.84
SI-289,C-398,2014/5/7,50727.99,45,5,P-4957,39,70.47,2748.33
SI-289,C-398,2014/5/7,50727.99,45,6,P-3397,150,4.17,625.50
SI-289,C-398,2014/5/7,50727.99,45,7,P-5911,24,1.93,46.32
SI-289,C-398,2014/5/7,50727.99,45,8,P-3095,19,2.27,43.13
SI-289,C-398,2014/5/7,50727.99,45,9,P-2763,141,7.54,1063.14
SI-289,C-398,2014/5/7,50727.99,45,10,P-4542,38,53.97,2050.86
SI-111,C-237,2015/10/10,6115.56,35,1,P-7480,211,39.28,8288.08
SI-111,C-237,2015/10/10,6115.56,35,2,P-0228,149,7.52,1120.48
SI-658,C-653,2015/3/15,5954.82,17,1,P-1434,56,0.90,50.40
SI-658,C-653,2015/3/15,5954.82,17,2,P-9367,208,0.26,54.08
SI-658,C-653,2015/3/15,5954.82,17,3,P-4693,109,1.40,152.60
SI-658,C-653,2015/3/15,5954.82,17,4,P-3257,87,0.58,50.46
SI-658,C-653,2015/3/15,5954.82,17,5,P-6533,107,0.22,23.54
SI-658,C-653,2015/3/15,5954.82,17,6,P-6596,66,1.41,93.06
SI-658,C-653,2015/3/15,5954.82,17,7,P-3501,119,4.57,543.83
SI-658,C-653,2015/3/15,5954.82,17,8,P-8016,88,0.27,23.76
SI-658,C-653,2015/3/15,5954.82,17,9,P-2090,172,9.61,1652.92
SI-658,C-653,2015/3/15,5954.82,17,10,P-7568,94,0.42,39.48
SI-658,C-653,2015/3/15,5954.82,17,11,P-3095,68,2.27,154.36
SI-658,C-653,2015/3/15,5954.82,17,12,P-8206,135,31.03,4189.05
SI-658,C-653,2015/3/15,5954.82,17,13,P-5284,93,1.58,146.94
SI-679,C-451,2015/8/24,644.67,13,1,P-0311,13,57.00,741.00
SI-719,C-178,2016/1/5,41010.47,17,1,P-4758,144,0.29,41.76
SI-719,C-178,2016/1/5,41010.47,17,2,P-5489,59,4.04,238.36
SI-719,C-178,2016/1/5,41010.47,17,3,P-6533,168,0.22,36.96
SI-719,C-178,2016/1/5,41010.47,17,4,P-8866,117,324.27,37939.59
SI-719,C-178,2016/1/5,41010.47,17,5,P-3165,29,5.33,154.57
SI-719,C-178,2016/1/5,41010.47,17,6,P-7758,179,9.90,1772.10
SI-719,C-178,2016/1/5,41010.47,17,7,P-3397,13,4.17,54.21
SI-719,C-178,2016/1/5,41010.47,17,8,P-2402,174,6.25,1087.50
SI-719,C-178,2016/1/5,41010.47,17,9,P-4775,135,59.89,8085.15
SI-138,C-237,2015/11/17,77863.28,22,1,P-7932,44,897.33,39482.52
SI-138,C-237,2015/11/17,77863.28,22,2,P-2313,212,2.59,549.08
SI-138,C-237,2015/11/17,77863.28,22,3,P-0228,183,7.52,1376.16
SI-138,C-237,2015/11/17,77863.28,22,4,P-3158,96,608.51,58416.96
SI-151,C-849,2015/5/23,64685.61,38,1,P-4590,111,386.97,42953.67
SI-151,C-849,2015/5/23,64685.61,38,2,P-9366,136,0.58,78.88
SI-151,C-849,2015/5/23,64685.61,38,3,P-2313,43,2.59,111.37
SI-151,C-849,2015/5/23,64685.61,38,4,P-8213,78,0.39,30.42
SI-151,C-849,2015/5/23,64685.61,38,5,P-7932,53,897.33,47558.49
SI-151,C-849,2015/5/23,64685.61,38,6,P-7369,162,64.48,10445.76
SI-151,C-849,2015/5/23,64685.61,38,7,P-3622,99,9.76,966.24
SI-151,C-849,2015/5/23,64685.61,38,8,P-2154,140,15.62,2186.80
SI-914,C-207,2014/12/16,145264.64,14,1,P-2549,172,99.72,17151.84
SI-914,C-207,2014/12/16,145264.64,14,2,P-9889,173,92.19,15948.87
SI-914,C-207,2014/12/16,145264.64,14,3,P-9367,141,0.26,36.66
SI-914,C-207,2014/12/16,145264.64,14,4,P-2047,184,2.41,443.44
SI-914,C-207,2014/12/16,145264.64,14,5,P-5911,75,1.93,144.75
SI-914,C-207,2014/12/16,145264.64,14,6,P-8706,125,1.92,240.00
SI-914,C-207,2014/12/16,145264.64,14,7,P-2668,65,0.78,50.70
SI-914,C-207,2014/12/16,145264.64,14,8,P-7510,7,502.13,3514.91
SI-914,C-207,2014/12/16,145264.64,14,9,P-2313,160,2.59,414.40
SI-914,C-207,2014/12/16,145264.64,14,10,P-3158,215,608.51,130829.65
SI-914,C-207,2014/12/16,145264.64,14,11,P-0759,211,0.65,137.15
SI-863,C-785,2014/8/17,25539.99,4,1,P-3083,210,1.20,252.00
SI-863,C-785,2014/8/17,25539.99,4,2,P-9889,115,92.19,10601.85
SI-863,C-785,2014/8/17,25539.99,4,3,P-3832,80,0.10,8.00
SI-863,C-785,2014/8/17,25539.99,4,4,P-2479,188,0.54,101.52
SI-863,C-785,2014/8/17,25539.99,4,5,P-5489,37,4.04,149.48
SI-863,C-785,2014/8/17,25539.99,4,6,P-2763,194,7.54,1462.76
SI-863,C-785,2014/8/17,25539.99,4,7,P-1461,185,75.83,14028.55
SI-359,C-785,2016/7/6,65205.85,17,1,P-3158,126,608.51,76672.26
SI-359,C-785,2016/7/6,65205.85,17,2,P-3635,197,0.73,143.81
SI-359,C-785,2016/7/6,65205.85,17,3,P-2402,147,6.25,918.75
SI-359,C-785,2016/7/6,65205.85,17,4,P-0228,5,7.52,37.60
SI-359,C-785,2016/7/6,65205.85,17,5,P-7621,52,15.17,788.84
SI-884,C-849,2015/10/3,58906.48,15,1,P-8866,212,324.27,68745.24
SI-884,C-849,2015/10/3,58906.48,15,2,P-7884,150,3.71,556.50
SI-221,C-114,2015/8/25,68739.80,11,1,P-8213,199,0.39,77.61
SI-221,C-114,2015/8/25,68739.80,11,2,P-2161,157,173.62,27258.34
SI-221,C-114,2015/8/25,68739.80,11,3,P-6801,1,0.48,0.48
SI-221,C-114,2015/8/25,68739.80,11,4,P-5284,179,1.58,282.82
SI-221,C-114,2015/8/25,68739.80,11,5,P-7621,63,15.17,955.71
SI-221,C-114,2015/8/25,68739.80,11,6,P-0770,36,31.69,1140.84
SI-221,C-114,2015/8/25,68739.80,11,7,P-0759,142,0.65,92.30
SI-221,C-114,2015/8/25,68739.80,11,8,P-9889,67,92.19,6176.73
SI-221,C-114,2015/8/25,68739.80,11,9,P-9601,162,19.09,3092.58
SI-221,C-114,2015/8/25,68739.80,11,10,P-9519,51,690.20,35200.20
SI-221,C-114,2015/8/25,68739.80,11,11,P-2397,9,328.68,2958.12
SI-653,C-686,2016/6/8,17420.12,35,1,P-1314,164,0.61,100.04
SI-653,C-686,2016/6/8,17420.12,35,2,P-3303,8,0.46,3.68
SI-653,C-686,2016/6/8,17420.12,35,3,P-2161,9,173.62,1562.58
SI-653,C-686,2016/6/8,17420.12,35,4,P-7964,59,4.33,255.47
SI-653,C-686,2016/6/8,17420.12,35,5,P-0770,218,31.69,6908.42
SI-653,C-686,2016/6/8,17420.12,35,6,P-1461,31,75.83,2350.73
SI-653,C-686,2016/6/8,17420.12,35,7,P-4957,211,70.47,14869.17
SI-653,C-686,2016/6/8,17420.12,35,8,P-8016,218,0.27,58.86
SI-653,C-686,2016/6/8,17420.12,35,9,P-9452,182,3.26,593.32
SI-653,C-686,2016/6/8,17420.12,35,10,P-6801,204,0.48,97.92
